SEXO,UNIDAD,NIVEL 1,NIVEL 2,NIVEL 3,NIVEL 4,CANTIDAD,CATEGORIA_VENTA,FECHA_VENTA
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,2,Digital,2021-07-20 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,2,Digital,2021-07-21 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-07-26 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-08-12 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-08-13 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-08-17 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-08-18 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,3,Digital,2021-08-19 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,2,Digital,2021-08-27 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-08-28 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-09-15 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-09-17 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-09-18 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-09-19 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-09-21 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,2,Digital,2021-09-26 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,2,Digital,2021-09-29 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-10-05 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-10-08 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-10-15 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-10-16 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-10-19 00:00:00
O,UN,CAES,ACESSORIOS,BRINQUEDOS,PELUCIA - VINIL - LATEX,1,Digital,2021-10-20 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,ALMOFADAS E COLCHONETES,1,Digital,2021-07-09 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,ALMOFADAS E COLCHONETES,1,Digital,2021-09-10 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,ALMOFADAS E COLCHONETES,1,Digital,2021-09-12 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,ALMOFADAS E COLCHONETES,1,Digital,2021-09-13 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,ALMOFADAS E COLCHONETES,1,Digital,2021-09-15 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,ALMOFADAS E COLCHONETES,1,Digital,2021-09-16 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,ALMOFADAS E COLCHONETES,2,Digital,2021-09-24 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,ALMOFADAS E COLCHONETES,1,Digital,2021-10-02 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,CAMINHAS,1,Digital,2021-08-03 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,CAMINHAS,1,Digital,2021-08-27 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,CAMINHAS,1,Digital,2021-09-09 00:00:00
O,UN,CAES,ACESSORIOS,CAMINHAS E CASINHAS,TOCAS,1,Digital,2021-08-12 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,1,Digital,2021-07-04 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,1,Digital,2021-07-06 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,1,Digital,2021-07-09 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,1,Digital,2021-07-16 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,1,Digital,2021-08-12 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,1,Digital,2021-09-11 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,2,Digital,2021-09-21 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,1,Digital,2021-10-02 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,1,Digital,2021-10-09 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,COLEIRAS,1,Digital,2021-10-18 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,GUIAS,1,Digital,2021-07-09 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,GUIAS,1,Digital,2021-07-19 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,GUIAS,1,Digital,2021-07-24 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,GUIAS,1,Digital,2021-08-23 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,GUIAS,2,Digital,2021-08-31 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,GUIAS,2,Digital,2021-09-11 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,GUIAS,1,Digital,2021-10-19 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,PEITORAIS,1,Digital,2021-07-16 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,PEITORAIS,1,Digital,2021-08-23 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,PEITORAIS,1,Digital,2021-08-27 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,PEITORAIS,2,Digital,2021-08-31 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,PEITORAIS,1,Digital,2021-09-11 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,PEITORAIS,1,Digital,2021-09-12 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,PEITORAIS,1,Digital,2021-09-24 00:00:00
O,UN,CAES,ACESSORIOS,COLEIRAS E PEITORAIS,PEITORAIS,1,Digital,2021-10-15 00:00:00
O,UN,CAES,ACESSORIOS,PORTOES - GRADES - ESCADAS,CERCADOS E PORTOES,1,Digital,2021-07-07 00:00:00
O,UN,CAES,ACESSORIOS,PORTOES - GRADES - ESCADAS,CERCADOS E PORTOES,1,Digital,2021-07-30 00:00:00
O,UN,CAES,ACESSORIOS,PORTOES - GRADES - ESCADAS,CERCADOS E PORTOES,1,Digital,2021-08-21 00:00:00
O,UN,CAES,ACESSORIOS,PORTOES - GRADES - ESCADAS,CERCADOS E PORTOES,1,Digital,2021-09-06 00:00:00
O,UN,CAES,ACESSORIOS,PORTOES - GRADES - ESCADAS,CERCADOS E PORTOES,1,Digital,2021-09-08 00:00:00
O,UN,CAES,ACESSORIOS,PORTOES - GRADES - ESCADAS,CERCADOS E PORTOES,3,Digital,2021-09-15 00:00:00
O,UN,CAES,ACESSORIOS,PORTOES - GRADES - ESCADAS,CERCADOS E PORTOES,6,Digital,2021-09-16 00:00:00
O,UN,CAES,ACESSORIOS,ROUPINHAS E ACESSORIOS,ACESSORIOS FASHION,1,Digital,2021-07-06 00:00:00
O,UN,CAES,ACESSORIOS,ROUPINHAS E ACESSORIOS,ACESSORIOS FASHION,4,Digital,2021-07-29 00:00:00
O,UN,CAES,ACESSORIOS,ROUPINHAS E ACESSORIOS,MODA INVERNO,1,Digital,2021-07-19 00:00:00
O,UN,CAES,ACESSORIOS,ROUPINHAS E ACESSORIOS,MODA VERAO,1,Digital,2021-07-28 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,BOLSAS DE TRANSPORTE,1,Digital,2021-07-06 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,BOLSAS DE TRANSPORTE,1,Digital,2021-08-12 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,BOLSAS DE TRANSPORTE,1,Digital,2021-10-18 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CADEIRINHAS E CAPAS PARA BANCO,1,Digital,2021-10-03 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CAIXAS DE TRANSPORTE,1,Digital,2021-07-22 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CAIXAS DE TRANSPORTE,1,Digital,2021-08-03 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CAIXAS DE TRANSPORTE,1,Digital,2021-09-16 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CAIXAS DE TRANSPORTE,1,Digital,2021-10-14 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CINTOS DE SEGURANCA,1,Digital,2021-07-06 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CINTOS DE SEGURANCA,1,Digital,2021-07-19 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CINTOS DE SEGURANCA,1,Digital,2021-07-30 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CINTOS DE SEGURANCA,1,Digital,2021-09-16 00:00:00
O,UN,CAES,ACESSORIOS,TRANSPORTE E VIAGEM,CINTOS DE SEGURANCA,1,Digital,2021-10-25 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-07-02 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,7,Digital,2021-07-03 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-07-04 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-07-05 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-07-06 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-07-07 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-07-08 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-07-10 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-07-12 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,10,Digital,2021-07-13 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,8,Digital,2021-07-14 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-07-15 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-07-16 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-07-17 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-07-20 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-07-23 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,6,Digital,2021-07-24 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-07-28 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,6,Digital,2021-07-30 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-01 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-04 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-05 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-10 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,10,Digital,2021-08-11 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-12 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-08-13 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,7,Digital,2021-08-14 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-15 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-16 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,4,Digital,2021-08-17 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-08-18 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-08-19 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-08-20 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-21 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-22 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,13,Digital,2021-08-23 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-26 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-08-27 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-28 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-08-30 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,14,Digital,2021-08-31 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-09-01 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-09-05 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-09-06 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-09-07 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-09-08 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-09-09 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-09-10 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-09-11 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-09-12 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-09-13 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-09-14 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-09-16 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-09-17 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-09-18 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-09-19 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-09-20 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-09-21 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,6,Digital,2021-09-22 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-09-23 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,4,Digital,2021-09-24 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-09-25 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-09-26 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,6,Digital,2021-09-27 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,4,Digital,2021-09-29 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-09-30 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-10-01 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,5,Digital,2021-10-02 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,7,Digital,2021-10-04 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,5,Digital,2021-10-05 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-10-06 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-10-07 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-10-08 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-10-09 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,3,Digital,2021-10-11 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,7,Digital,2021-10-13 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,6,Digital,2021-10-14 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,6,Digital,2021-10-15 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,5,Digital,2021-10-16 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-10-17 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-10-18 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,6,Digital,2021-10-19 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,2,Digital,2021-10-20 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,4,Digital,2021-10-21 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,4,Digital,2021-10-23 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,1,Digital,2021-10-24 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,BISCOITOS - BIFINHOS - SNACKS,6,Digital,2021-10-25 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-07-03 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,3,Digital,2021-07-06 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,3,Digital,2021-07-09 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-07-11 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,2,Digital,2021-07-13 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,4,Digital,2021-07-14 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,5,Digital,2021-07-15 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-07-16 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-07-20 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,2,Digital,2021-07-22 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,3,Digital,2021-07-23 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,2,Digital,2021-07-24 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-07-25 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-07-26 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,2,Digital,2021-07-28 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,2,Digital,2021-07-29 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-08-05 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,7,Digital,2021-08-06 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,9,Digital,2021-08-11 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,6,Digital,2021-08-12 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-08-13 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,2,Digital,2021-08-14 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,3,Digital,2021-08-16 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-08-18 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-08-19 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,2,Digital,2021-08-20 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,2,Digital,2021-08-24 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-08-26 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,1,Digital,2021-08-28 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,9,Digital,2021-08-31 00:00:00
O,UN,CAES,ALIMENTOS,PETISCOS E OSSINHOS,OSSINHOS E PALITOS,2,Digital,2021-09-06 00:00:00
